financial,follow_cnt,followers_cnt,gender,status_cnt,verified_reason
False,0,32430,m,1,NBA/太阳/太阳队/球员/肯/道尔///马绍尔/绍尔///Kendall/Marshall//
False,2,48127,f,24,国家/游泳/游泳队/教练
False,62,68864,m,542,2011/年/上海/游泳/世锦赛/五金/得主/美国/选手/罗/切特
False,13,263526,m,18,知名/足球/足球明星/明星/德罗/德罗巴
False,176,99861,m,76,北京/北京奥运/奥运/奥运会/体操/冠军/肖/钦
False,174,39897,m,9,香港/飞马/足球/足球队/球队/球员///李/康/廉
False,56,78367,m,165,中/超长/长春/长春亚泰/长春亚泰队/亚泰/亚泰队/球员/王/栋
False,0,60287,f,7,女子/撑杆/撑杆跳/世界/世界纪录/纪录/保持/保持者/伊/辛/巴/耶/娃
False,10,59330,m,38,/1
False,1,30488,f,1,雅典/雅典奥运/奥运/奥运会///北京/北京奥运/奥运/奥运会/柔道/冠军
False,1,2752,m,4,南昌/衡/源/队员/胡/胜/迪
False,14,25756,m,16,广州/恒/大足/足球/俱乐部/助理/教练///前/尤文图/尤文图斯/图斯/青年/青年队/主帅/马达/洛尼
False,14,54774,m,50,撞球/皇帝/拉尔/拉尔夫///苏/奎特
False,7,1186194,m,413,NBA/球星/加内/加内特/内特
False,1,219428,m,6,巴西/国脚///山东/山东鲁能/球员/洛/维
False,9,106195,m,378,NBA/球星/伊/戈/达拉
False,254,132991,m,510,原/CBA/著名/球星/刘/玉/栋//
False,26,31111,m,26,北京/北京国安/北京国安队/国安/国安队/球员/乌/塔卡
False,17,64197,m,1058,NBA/步行/步行者/行者/球员//Peak/签约/球星/萨/姆///杨
False,10,113452,m,1057,迈阿密/热火/火控/卫/诺里/诺里斯/里斯///科尔
False,0,40629,m,1353,NBA/退役/巨星///达拉/达拉斯/拉斯/三杰/之一
False,185,1170892,f,471,中国/中国女篮/女篮/陈/楠
False,34,51764,m,41,NBA/球员/贾/森///特里
False,38,46754,m,47,前/湖/人/球星//NBA/著名/铁人/人格/格林
False,224,80232,f,139,女子/子体/体操/国家/国家队/队员///陈/诗/华
False,157,127956,f,1278,女子/职业/围棋/棋手
False,301,3605112,f,1074,中国/中国女排/女排/明星/赵/蕊/蕊
False,399,78532,f,1737,羽毛/羽毛球/世界/世界冠军/冠军///叶钊颖
False,1338,365721,m,294,前/男子/子花/花剑/队/著名/国手///雅典/雅典奥运/奥运/奥运会/团体/亚军///现/中国/击剑/击剑队/女子/子花/花剑/组/教练/吴/汉/雄//
False,123,596854,m,995,中国/国体/体操/体操队/领队/叶/振南
False,149,122653,m,6475,围棋/九段/江/铸/久///芮乃伟/夫妇
False,49,135960,m,284,印尼/知名/羽毛/羽毛球/球运/运动/运动员/动员/陶菲克/菲克///雅典/雅典奥运/奥运/奥运会/男单/冠军
False,290,65426,f,941,自由/自由式/滑雪/空中/中技/技巧/队员///世界/青年/锦标/锦标赛/冠军/全/慧/临
False,289,75354,m,263,2006/年/都灵/冬奥/冬奥会/自由/自由式/滑雪/空中/中技/技巧/冠军///韩晓鹏
False,2,31062,m,1,雅典/雅典奥运/奥运/奥运会/乒乓/乒乓球/男子/男子单打/单打/冠军
False,3,17430,f,64,中国/女子/冰壶/队/队员/岳/清爽
False,238,585659,m,346,知名/足球/足球运动/球运/运动/运动员/动员///天津/权/健/俱乐部/部副/副总/副总经理/总经理/经理
False,29,1311501,m,1,前///中/超山/山东/山东鲁能/球员/戴/琳
False,18,1999951,m,2,/1
False,230,169148,m,0,中/超上/上海/申/鑫/队/姜/嘉/俊
False,3,39797,m,26,著名/足球/教练///王宝山/宝山
False,237,79985,m,618,著名/前/国脚///四川/足球/名宿/魏/群
False,258,225717,m,233,中国/国足/足球/名将///李/红军
False,5,24755,m,242,阿森/阿森纳/球星/拉姆/塞
False,6,42628,m,6,知名/外援/佐拉///曾效力/效力/延边/敖/东///重庆/重庆力帆/力帆/等/俱乐部
False,1,234224,m,5,朝鲜/朝鲜队/队员/郑/大/世
False,198,47067,m,229,原/中/超山/山东/山东鲁能/球员///现/河南/河南建业/河南建业队/建业/建业队/球员///刘/子/谦//
False,212,1772513,m,76,上海/上海申花/申花/花球/球员///毛剑卿
False,453,8259,m,900,电视/电视台/体育/体育频道/频道/包装/组///徐/鹏
False,370,4323,f,4189,广州/亚运/中国/之家/媒体/主管/王/莉
False,22,3690,m,6,NBA/球员/约什///麦克/克罗/罗伯茨
False,7,39943,m,118,NBA/猛龙/猛龙队/球员///凯尔///洛/瑞
False,223,3452118,m,19807,麦特/文化/文化传媒/传媒/董事/董事长//CEO
False,1150,405349,m,11532,中国/出版/传媒/股份/股份有限/有限/有限公司/公司/副总/副总经理/总经理/经理///孙/月/沐
False,894,4368887,m,15330,慢/生活/学院/创办/创办人
False,709,249686,m,14178,北京/北京晚报/晚报/副总/副总编/总编/总编辑/编辑///头条/条文/文章/作者
False,775,86168,m,7017,时尚/集团/副总/副总裁/总裁///兼任///时尚/旅游///执行/出版/人
False,139,696380,m,2504,手表/鉴赏/鉴赏家///美食/鉴赏/鉴赏家////时间/艺术////头等/客///杂志/出品/出品人
False,1286,22804232,m,9197,青年/作家///光线/影业/副总/副总裁/总裁
False,1118,163682,m,1622,胡/社/光///著名/华裔/时装/时装设计/装设/设计/设计师
False,672,1191731,m,6789,曾/任///经济/观察/观察报/////第一/财经/周刊/////财经///杂志/等/媒体/体总/总编///主编
False,56,1146566,m,949,时尚/传媒/集团///汽车/总监////时尚/先生/Esquire/杂志/总编
False,48,1086413,m,8147,前///男士/杂志///时尚/健康///时尚/总监/毛/迅///微博/签约/自媒体/媒体
False,52,337041,m,330,金牌/电视/电视节/电视节目/节目/制作/制作人/作人
False,806,2513858,m,5050,求/是///小康///杂志/杂志社/社长/社长兼/总编/总编辑/编辑/舒/富民
False,820,172959,f,1273,知名/服装/服装设计/装设/设计/设计师///台湾///针织/织女/女王///潘/怡/良
False,1561,920040,m,2443,潇湘/潇湘晨报/晨报/副总/副总编/总编/总编辑/编辑/赵/宝/泉
False,573,832329,m,10011,人民/人民日报/人民日报社/日报/日报社/报社/健康/时报/总编/总编辑/编辑
False,1174,290504,m,8797,上海/良/栖/品牌/管理/有限/有限公司/公司/总经理/经理
False,420,4532547,m,5221,北京/云/思想/科技/有限/有限公司/公司///创始/创始人///首席/执行/执行官///时尚/美/妆/视频/自媒体/媒体
False,910,2318689,m,3488,中国/珠宝/珠宝首饰/首饰/设计/大师///中国/珠宝/宝玉/宝玉石/玉石/石首/首饰/行业/行业协会/业协会/协会/副/秘书/秘书长/任/进
False,534,3030805,f,5446,/ELLE//主编
False,544,2910391,f,1518,中国/国企/企业/企业家/家俱/俱乐部/秘书/秘书长////绿/公司///杂志/杂志社/社长
False,1000,233387,m,16053,财经/杂志/执行/主编
False,445,170328,m,3118,//红/秀/GRAZIA//杂志/编辑/总监/孙/哲
False,328,2675523,m,1914,前///世界/中文/报业/业协会/协会/协会主席/会主/主席///香港/文汇/文汇报/汇报/董事/董事长///社长/王/树/成
False,2,34669,m,0,知音/传媒/集团/董事/董事长
False,486,739223,m,4450,现代/农/匠/创始/创始人
False,1075,6769065,m,24591,中南/影业/CEO
False,116,2220256,m,8072,前///三联/生活/周刊/主编///微博/签约/自媒体/媒体
False,215,137136,m,2454,证券/资讯/频道/执行/总编/总编辑/编辑/兼/首席/新闻/评论/评论员
False,1796,2384872,m,34659,深圳/报业/集团/社长
False,80,181220,m,3347,//融资/资中/中国///杂志/总编
False,2315,193976,f,63674,//首席/财务/官///杂志/执行/行社/社长///红烛/基金/副/秘书/秘书长
False,1277,359708,m,7729,前//FT/中文/中文网/总编/总编辑/编辑
False,665,74825,f,418,哈佛/商业/评论///中文/杂志///首任/主编///总/策划
False,365,3285613,m,1397,中国/中国篮协/篮协/副/主席/李元伟///北京/北京体育大学/体育/大学/学博/博士/博士生/导师
False,212,24150,m,987,//足球/俱乐部///杂志/主编
False,11,72154,f,0,联合/联合国/国发/发展/发展署//UNDP///顾问///国际/国际奥委会/奥委会/委会/顾问
False,665,38643,m,2087,全国/劳动/劳动模范/模范/赵/林中
False,5491,760540,f,88738,第九///第十///第十/第十一/第十一届/十一/十一届/一届/全国/全国人大/国人/人大/人大代表/代表///夙/生/律师/律师事务/师事/事务/事务所/主任
False,3105,2315266,f,35171,北京/北京市/北京市公安局/京市/公安/公安局/网警/高/媛
False,2322,25766054,m,26613,三农///社会/社会学/学学/学者///管理/管理学/理学/理学博士/学博/博士///微博/签约/自媒体/媒体
False,1859,110174,m,14904,教育/教育部/教育部高校学生司/高校/高校学生/学生/司/原/司长///高校/毕业/毕业生/业生/生就/就业/业协会/协会/副理事长/理事/理事长/兼/秘书/秘书长
False,811,8208397,m,8326,北京/北京大学/大学/中文/中文系/教授///博士/博士生/导师///微博/签约/自媒体/媒体
False,206,66593,m,6842,中国/国家/国家博物馆/博物/博物馆/研究/研究员
False,820,83564,m,2904,世/侨联/总会/副/秘书/秘书长///联合/联合国/媒体/体协/协会/副/秘书/秘书长///古/陶瓷/学者
False,4137,121548,m,13809,北京/北京市/京市/公安/公安消防/消防/防总/总队/原/副总/总队/总队长/队长///李/进///头条/条文/文章/作者
False,5082,7014153,m,25108,公安/公安部/安部/刑侦/刑侦局/副局长/局长
False,1435,2132435,m,25823,甘肃/甘肃省/司法/司法厅/副厅/副厅长/厅长/牛/兴/全
False,1356,262231,m,5682,著名/名学/学者
False,2195,1071308,m,31703,法学/教授///著名/律师///头条/条文/文章/作者
False,533,39512,m,1589,周/国/辉///浙江/浙江省/科技/科技厅/厅长//
False,339,165986,m,5996,财政/财政部/财政/科学/科学研究/研究/研究所/所长///研究/研究员///博士/博士生/导师
False,1035,94115,m,4813,关/峡///中国/国家/交响/交响乐/交响乐团/乐团/团团/团团长/团长///政协/政协委员/委员//
False,545,143210,f,1545,首都/首都经贸大学/经贸/经贸大学/大学/大学教授/教授///彭/文/英
False,1948,388224,f,8423,北京/幽兰/女/社/美育/传播/中心/中心社/社长/张/乐/华
False,179,77642,m,1820,陕西/陕西省/省政协/政协/常委///西安/西安美术学院/美术/美术学/美术学院/术学/学院/党委/党委书记/书记///哲理/中国/中国画/国画/画画/画家/王家/春
False,288,206760,m,1610,全国/全国人大/国人/人大/人大代表/代表///头条/条文/文章/作者
False,3451,21090681,m,17248,全国/国优/优秀/共产/共产党/共产党员/党员///五一/奖章/获得/获得者///感动/中国/国人/人物////雷锋/传人//
False,195,33310,m,526,湖南/湖南省/省省/人力/人力资源/资源/和/社会/社会保障/保障/厅/原/厅长
False,1566,1950381,m,14890,教育/教育部/前/发言/发言人///语文/出版/出版社/社长
False,1927,3772903,m,1440,山东/山东大学/东大/大学/学文/文科/一级/教授///曾/任/北大/北大中文系/大中/中文/中文系/系主任/主任
False,513,347292,f,5920,财/新传/传媒/公信/公信力/委员/委员会/委员
False,170,4197686,f,8485,著名/心理/心理学/理学/学者///情商/研究/专家
False,193,2972620,m,5671,中科/中科院/研究/研究生/研究生院/教授
False,391,884978,m,14607,国际/问题/观察/观察员
False,117,1322701,m,7151,中国/驻/马达/马达加斯/马达加斯加/达加/加斯/加大/大使///杨/民
False,923,3276015,m,5035,中国/中国人民大学/国人/人民/人民大学/大学/新闻/新闻学/学院/副/院长///博士/博士生/导师/喻/国/明教/教授///头条/条文/文章/作者
False,315,4347255,m,13365,复旦/复旦大学/大学/学历/历史/历史学/史学/学系/教授
False,1590,683530,m,17567,铁路/铁路局/路局/工作/工作人员/作人/人员
False,273,140539,m,1390,前///伦敦/教育/教育局/局局长/局长
False,2996,80785,m,6212,北京/环境/交易/交易所/总经理/经理/梅/德文
False,252,37313,m,660,北京/北京市/北京市人大/北京市人大常委会/京市/市人大/人大/人大常委会/常委/常委会/委会/副/秘书/秘书长///新闻/发言/发言人
False,364,184961,m,1863,学者/中央/中央党/中央党校/党校/党建/建部///蔡/志强
False,1363,90334,m,19999,农业/农业部/工作/工作人员/作人/人员////水产/产科/科学/爱好/爱好者/好者
False,2080,252995,m,2615,全国/全国政协/国政/政协/政协委员/委员///前/驻外/大使
False,576,1572244,f,1491,中国/新闻/新闻史/史学/史学会/学会/会会/会长///北京/北京大学/大学/新闻/与/传播/传播学/传播学院/学院/教授///博士/博士生/导师
False,744,485142,m,6446,中国/著名/化妆/造型/设计/设计师///国际/认证/评委///清华/清华大学/华大/大学/学时/时尚/教育/顾问
False,1174,64027,m,8383,黑龙江/黑龙江省/龙江/省民/民革/党员
False,199,42948,m,2220,北京/北京市/北京市政协/京市/市政/市政协/政协/副/秘书/秘书长///新闻/发言/发言人
False,411,111816,m,5334,中国/中国书法家协会/国书/书法/书法家/法家/家协会/协会/郑/晓/华
False,1015,125312,m,1743,全国/全国政协/国政/政协/政协委员/委员///新疆/新疆维吾尔/新疆维吾尔自治区/维吾尔/自治/自治区/区政/政协/常委///新疆/新疆维吾尔/新疆维吾尔自治区/维吾尔/自治/自治区/残联/副理事长/理事/理事长///胡/志/斌
False,344,305008,f,6385,北京/急救/急救中心/中心/党委/副/书记///主任/主任医师/医师/王/克/英
False,369,100796,m,4177,同济/同济大学/大学/特聘/教授///文化/哲学/学博/博导///中国/中国政法大学/国政/政法/政法大/政法大学/大学/学法/法律/史/博导
False,1847,32726,m,21740,山东/山东省/残联/副/主席///省/精神/残疾/残疾人/及/亲友/友协/协会/协会主席/会主/主席///中国/精/协/孤独/孤独症/委员/委员会/委员/由/仲
False,330,1333400,m,1082,国家/卫生/生计/计生/计生委///中国/中国烟草/烟草/控制/大众/大众传播/传播/活动///官方/微博
False,145,28683,f,364,香港/民政/政事/事务/事务局/副局长/局长/许/晓/晖
False,289,2877478,f,367,原/全国/全国人大/国人/人大/财经/财经委/经委/委办/办公/办公室/公室/副/主任
False,58,606593,m,580,澳大利/澳大利亚/大利/利亚/前/总理
False,504,37837,m,400,天津/天津市/津市/文明/网/负责/负责人/责人
False,550,45224,m,10231,中央/编译/编译局/研究/研究员
False,168,261001,m,968,新疆/教育/教育厅/副厅/副厅长/厅长/同/继/敏
False,717,586149,m,5632,中共/十八/八大/代表///贵州/贵州省/人民/人民政府/民政/政府/副省长/省长
False,76,31842,m,170,澳大利/澳大利亚/大利/利亚/维州/州长/长安/安德鲁/德鲁
False,309,518573,m,364,中国/中国工程院/工程/工程院/院士///国家/食品/食品安全/安全/风险/评估/中心/研究/研究员/陈君石
False,1240,120583,f,1813,女高音/高音/歌唱/歌唱家///中国/中国音乐学院/国音/音乐/音乐学/音乐学院/学院/教授///中国/中国音协/国音/音协/协理/理事///全国/全国人大/国人/人大/人大代表/代表
False,3368,1061627,m,6078,全国/全国政协/国政/政协/政协委员/委员///宁夏/宁夏回族/宁夏回族自治区/宁夏回族自治区政府/回族/自治/自治区/区政/区政府/政府/副/主席/姚/爱/兴
False,332,163660,f,4930,著名/二胡/演奏/演奏家///教育/教育家///国家/国家一级/一级/演员///中国/中国音乐学院/国音/音乐/音乐学/音乐学院/学院/副/院长///中国/中国音乐家协会/国音/音乐/音乐家/家协会/协会/副/主席///宋/飞//
False,1026,71388,m,2943,深圳/深圳市/市委/宣传/宣传部/网/宣/处/副处/副处长/处长
False,478,1659710,m,9001,北京/北京大学/大学/中国/职业/研究/研究所/所长///微博/签约/自媒体/媒体
False,280,40817,m,3832,北京/北京市/北京市高级人民法院/京市/高级/高级人民法院/人民/人民法院/民法/法院/法官
False,469,1107404,m,4100,外交/外交学/外交学院/学院/客座/客座教授/教授
False,282,629471,m,4662,陕西/荣/民/集团/董事/董事长/长史/贵/禄
False,33,461392,m,179,泰国/前/总理/总理府/副/秘书/秘书长/托斯/蓬///社/力/拉//Tosaporn/Sererak/
False,59,492580,m,828,共青/共青团/北京/北京市/北京市委/京市/市委/委员/委员会/副/书记
False,201,112181,m,2217,中国/中国人民大学/国人/人民/人民大学/大学/学理/理学/理学院/学院/副/院长///心理/心理学/心理学系/理学/学系/系主任/主任
False,145,18312,m,1088,十一/十一届/一届/全国/全国人大/国人/人大/人大代表/代表///宝钢/研究/研究院/自动/自动化/所/所长
False,239,93904,m,1039,天津/天津市/津市/河东/河东区/东区/东区人/人大/人大常委会/常委/常委会/委会/副/主任///王/毅/斋
